contig,row_id,gc_content,length,predict_score,label,func_0,func_1,func_2,func_3,func_4,func_5,func_6,func_7,func_8
PC402013,4201,0.4276315789473684,1064,0.129159837961197,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC402062,4202,0.45447530864197533,1296,0.082643905447589,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC402088,4203,0.486284289276808,1203,0.0015029549282833,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC402124,4204,0.3541269408880414,3671,0.292797427274362,0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0
PC402197,4205,0.7439326399207529,2019,5.54294844434134e-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC402272,4206,0.6281494352736751,3453,0.105653448030353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4,512.3
PC402308,4207,0.5355297157622739,1548,0.012314707376496,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC402384,4208,0.4036186499652053,1437,0.111078168566889,1,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0
PC402425,4209,0.688934217236104,1961,0.0178735732741574,0,0.0,0.0,0.0,0.0,0.0,338.3,0.0,0.0,0.0
PC402448,4210,0.4321981424148607,1615,0.0476712735467836,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC402551,4211,0.3644128113879004,1405,0.0815868548360352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC402729,4212,0.3267248215701824,2522,0.0643095767138781,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.60000000000002
PC402939,4213,0.27670869276708693,1507,0.0168792648363287,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
PC402950,4214,0.6245487364620939,1108,0.0021119441371411,0,0.0,0.0,0.0,0.0,0.0,72.2,0.0,0.0,0.0
PC402966,4215,0.35734149054505004,3596,0.130344430183592,0,0.0,0.0,0.0,0.0,0.0,363.6,0.0,0.0,0.0
PC403189,4216,0.42716711349419123,1119,0.0010253025684505,0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,0.0,12.8
PC403299,4217,0.6510644502770487,6858,0.0020389080493223,0,0.0,0.0,0.0,0.0,126.1,102.9,0.0,0.0,0.0
PC403314,4218,0.6006874820968204,6982,0.0278730919211976,0,0.0,0.0,83.6,0.0,0.0,10.9,0.0,0.0,97.8
PC403325,4219,0.36335642802155504,1299,0.0628637430574271,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC403340,4220,0.5643564356435643,1212,0.012408903735404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.9,0.0
PC403392,4221,0.6346177984184762,7967,0.02688465859196,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,226.8
PC403492,4222,0.33488372093023255,1720,0.0253441455709033,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC403525,4223,0.35019339482296935,3361,0.527921063209779,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC403657,4224,0.39984532095901004,1293,0.043007189948155,0,0.0,0.0,0.0,0.0,0.0,15.1,0.0,0.0,0.0
PC403751,4225,0.4851104707012488,1041,0.0259583927690983,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC404012,4226,0.6360975609756098,1025,0.975296914577484,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7
PC404187,4227,0.5174468085106383,1175,0.0004164674319326,0,0.0,0.0,0.0,87.9,0.0,0.0,0.0,0.0,0.0
PC404190,4228,0.4763843648208469,1228,0.170218570710005,0,0.0,0.0,0.0,0.0,0.0,15.9,0.0,0.0,0.0
PC404239,4229,0.7239932885906041,1192,0.0001541419915156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.3,0.0
PC404456,4230,0.6167913549459684,1203,0.000581370271544,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC404498,4231,0.44537480063795853,2508,0.113418120962153,0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.2
PC404560,4232,0.3076923076923077,1378,0.0653136420578673,0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,227.4
PC404633,4233,0.35538373424971365,3492,0.101058409232454,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
PC404728,4234,0.4353932584269663,1780,0.0881119983249836,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC404772,4235,0.4088230850581659,6619,0.051842720667245,0,0.0,0.0,0.0,0.0,0.0,29.1,0.0,0.0,20.4
PC404786,4236,0.6171800267840061,5227,0.0894670985640521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.3,0.0
PC404845,4237,0.5750500333555704,1499,0.0289838253340253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC404882,4238,0.6190671031096563,2444,0.280662068856329,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
PC405016,4239,0.47763457164518575,1319,0.0265488453983267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC405068,4240,0.3896218117854002,1137,0.0172448772937059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC405071,4241,0.38854576080853453,7124,0.0903541531031016,0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,12.9,24.0
PC405086,4242,0.31493506493506496,6160,0.10112314207431,0,0.0,0.0,85.4,0.0,0.0,60.0,0.0,0.0,0.0
PC405181,4243,0.6749760306807286,2086,0.0221324306720741,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC405266,4244,0.7065368567454798,2876,0.170122250706678,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.2,264.7
PC405327,4245,0.6175257731958763,4850,0.173088018388785,0,0.0,0.0,0.0,0.0,39.8,0.0,0.0,150.3,0.0
PC405349,4246,0.35808823529411765,1360,0.0753070358734797,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC405382,4247,0.32329462989840346,2756,0.100651212604325,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC405394,4248,0.4278398510242086,4296,0.0575447732780399,0,0.0,0.0,0.0,0.0,0.0,308.5,0.0,0.0,0.0
PC405404,4249,0.46105428796223447,2542,0.0215955566167439,0,0.0,0.0,0.0,0.0,0.0,503.8,0.0,0.0,0.0
PC405465,4250,0.42646153846153845,1625,0.516498792171479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC405502,4251,0.3579399141630901,1165,0.0080491648986935,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC405585,4252,0.3850533807829182,1405,0.0192713345868308,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC405593,4253,0.4844139650872818,1604,0.0055012138969174,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC405653,4254,0.3491666666666667,1200,0.0485441088676453,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC405656,4255,0.43796909492273733,2265,0.0290508634898047,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC405805,4256,0.39308462238398545,2198,0.10586596995565,0,0.0,0.0,0.0,160.4,0.0,0.0,0.0,12.7,0.0
PC405881,4257,0.3811230585424134,1674,0.0509069625281572,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC405918,4258,0.6281560826319816,1307,0.815589408067432,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC406001,4259,0.4550696780394041,2081,0.152938256619775,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.3,0.0
PC406043,4260,0.38939197930142305,2319,0.291874459066355,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC406096,4261,0.3692132269099202,4385,0.245915352210759,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC406322,4262,0.4117100371747212,1076,0.415311843156815,0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.0
PC406593,4263,0.5955473098330241,1078,0.0106266047805548,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3,0.0
PC406657,4264,0.29531722054380666,1324,0.0541158779510198,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC406782,4265,0.6265541740674956,2252,0.550192779376706,1,0.0,0.0,13.2,0.0,0.0,14.4,0.0,0.0,0.0
PC406907,4266,0.3837158943265483,2309,0.0806742907764334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.8,17.1
PC407058,4267,0.4698914116485686,1013,0.0480972453951836,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC407071,4268,0.6446280991735537,1210,0.0028130723094213,0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0
PC407166,4269,0.43301625049544196,5046,0.105157696928798,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.5,0.0
PC407489,4270,0.4084158415841584,1212,0.146955681319284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC407624,4271,0.44885799404170806,1007,0.0567896217107773,0,0.0,0.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0
PC408100,4272,0.4216640502354788,3185,0.770962728810273,1,0.0,0.0,0.0,19.5,13.7,0.0,0.0,0.0,0.0
PC408107,4273,0.7400557385355967,3947,0.0064954658408909,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC408231,4274,0.38702559576345985,2266,0.0740075738934532,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC408367,4275,0.29200819672131145,3904,0.0603916795588419,0,0.0,0.0,0.0,14.8,0.0,88.3,0.0,207.4,0.0
PC408368,4276,0.37326732673267327,4040,0.0645360895939687,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC408418,4277,0.7318407960199005,2010,0.0007540785691298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC408559,4278,0.6147736298649722,1259,0.0228461975603852,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0
PC408560,4279,0.6009493670886076,3160,0.0400357837482987,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC408695,4280,0.45081967213114754,2074,3.02130052877284e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC408721,4281,0.39580467675378267,8724,0.0136899527947276,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.2
PC408757,4282,0.4013738959764475,1019,0.0005553163355216,0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC408809,4283,0.3355614973262032,1496,0.240734779101642,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC408878,4284,0.3814130753444738,3411,0.220209110891913,0,0.0,0.0,0.0,0.0,13.9,0.0,0.0,0.0,0.0
PC409014,4285,0.6463362981787378,2361,0.148495558318546,0,0.0,0.0,0.0,0.0,0.0,151.1,0.0,0.0,19.0
PC409059,4286,0.5099075297225891,1514,0.0177745401165405,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC409065,4287,0.5109603340292276,1916,0.0003158922260651,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0
PC409229,4288,0.3126934984520124,1615,0.0102623568403739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8
PC409246,4289,0.22444041137326073,1653,0.0326915179124058,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2
PC409385,4290,0.6213786213786214,1001,0.0004132211615797,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC409388,4291,0.4359892569382274,8936,0.0750325880773806,0,0.0,0.0,0.0,123.7,0.0,0.0,0.0,0.0,40.0
PC409389,4292,0.5063039150630392,1507,0.728357403896942,1,0.0,0.0,0.0,0.0,0.0,125.9,0.0,0.0,0.0
PC409452,4293,0.5601912212081703,2301,0.0626769807235842,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.3,0.0
PC409590,4294,0.6330504243634548,2003,0.0212268890125777,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC409654,4295,0.3179389970704808,5803,0.492401819466882,1,0.0,0.0,0.0,0.0,0.0,230.3,15.3,0.0,0.0
PC409664,4296,0.5945767195767195,1512,0.438775963253445,1,0.0,0.0,0.0,0.0,0.0,50.8,0.0,0.0,0.0
PC409789,4297,0.5339865278628292,1633,0.0544570546143273,0,0.0,0.0,0.0,670.7,0.0,0.0,0.0,0.0,0.0
PC409986,4298,0.438953488372093,1032,0.0268995221704245,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
PC410396,4299,0.6579165515335728,7238,0.0132450822521216,0,0.0,0.0,0.0,0.0,0.0,106.1,0.0,0.0,0.0
PC410443,4300,0.3980509745127436,1334,0.0871107977503601,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC410552,4301,0.3477421844847549,2591,0.0690203821412365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.6
PC410693,4302,0.6037859007832899,1532,0.0393459627078968,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC410910,4303,0.4030742954739539,1171,0.0250359773635864,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC410915,4304,0.6355853340777964,5373,0.112312184945726,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC410984,4305,0.43646408839779005,1267,0.81622136015542,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC411108,4306,0.42350979574822845,2399,0.293416079778182,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
PC411114,4307,0.5561580170410535,1291,0.413916514524187,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
PC412172,4308,0.359465737514518,3444,0.0159733151949663,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7,0.0
PC412203,4309,0.3247433195077174,14707,0.722092584611412,1,0.0,0.0,0.0,160.60000000000002,0.0,94.0,0.0,0.0,0.0
PC412242,4310,0.3999093176150533,8822,0.133578033572855,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC412366,4311,0.4704448507007922,1641,0.263998819698152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.3
PC412417,4312,0.507453786523554,1677,0.0422778502439878,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC412442,4313,0.3786470022443091,3119,0.0176242258609937,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1
PC412620,4314,0.47401377582968063,1597,0.0009931848763427,0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,0.0
PC412621,4315,0.39833737443713196,2887,0.0399825561509068,0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,361.9,0.0
PC412643,4316,0.4944649446494465,1084,4.94112646265421e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC412744,4317,0.4470965443534022,2807,0.0789558038163278,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC412851,4318,0.6746166950596252,1174,0.130682334303856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC412979,4319,0.7541551246537396,1444,0.0024177428151782,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC413108,4320,0.4728682170542636,1161,0.298904180526733,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC413145,4321,0.3743523316062176,1544,0.0214606289766304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC413183,4322,0.5132275132275133,1701,0.0117952043233305,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC413299,4323,0.5348258706467661,1206,0.0019710342137986,0,0.0,0.0,0.0,0.0,0.0,43.3,0.0,0.0,0.0
PC413304,4324,0.7329268292682927,1640,0.0082962415961934,0,0.0,0.0,84.9,0.0,0.0,0.0,0.0,0.0,0.0
PC413471,4325,0.3975351103468042,3489,0.0013907545103342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC413480,4326,0.6438718998314471,8306,0.0045594267664428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.3,0.0
PC413539,4327,0.3861842105263158,1520,0.126498535667595,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC413615,4328,0.4285043437426626,4259,0.0159824707644398,0,0.0,0.0,0.0,0.0,66.5,0.0,0.0,0.0,0.0
PC413666,4329,0.41216678058783324,2926,0.0586473132806408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC413713,4330,0.5978207033184745,2019,0.0586528446827012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2
PC413845,4331,0.5774011299435028,1770,0.128569257998113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC413948,4332,0.43763066202090595,2870,0.0019870113488327,0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0
PC414040,4333,0.6239733629300777,4505,0.0639099624585752,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
PC414198,4334,0.4609442060085837,1165,0.0097280163317918,0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.6
PC414488,4335,0.39768339768339767,1295,0.017930726344521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC414589,4336,0.6536585365853659,1025,0.0447383336722851,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC414731,4337,0.40968832144198275,2663,0.0571142300589019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.5,0.0
PC414735,4338,0.375,1200,0.151837036013603,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC414738,4339,0.38119911176905996,1351,0.179126383594722,0,0.0,0.0,0.0,0.0,0.0,168.3,0.0,0.0,0.0
PC414863,4340,0.45981428113992956,3123,0.0015458761462557,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5
PC414908,4341,0.31789316398954054,2677,0.176490895013155,0,11.2,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0
PC414997,4342,0.43239113827349124,1309,0.0774728955887401,0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,39.7,0.0
PC415359,4343,0.5761689291101055,1989,5.94949140612895e-05,0,0.0,0.0,0.0,0.0,0.0,79.2,0.0,0.0,163.5
PC415365,4344,0.6231221423905944,3062,0.169802697410699,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC415432,4345,0.7366548042704626,2248,0.441253625201161,1,23.9,0.0,0.0,0.0,0.0,24.6,0.0,0.0,0.0
PC415705,4346,0.542043085476025,1439,0.0031137043264609,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC415752,4347,0.37609841827768015,1138,0.0190367624163628,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4
PC415800,4348,0.4764944863609983,1723,0.152670459879116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC415959,4349,0.3545816733067729,3012,0.400609870919906,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC415968,4350,0.5252357182473655,3606,0.0280620090856361,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC416015,4351,0.4451772464962902,1213,0.0089183307121533,0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0
PC416180,4352,0.5368882395909423,2738,0.16967683838962,0,0.0,0.0,0.0,0.0,0.0,0.0,117.9,0.0,0.0
PC416275,4353,0.40061006609049316,1967,0.338997852093202,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC416350,4354,0.6165364583333334,4608,0.0829942929630457,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.7,0.0
PC416355,4355,0.33861834654586637,1766,0.0057923651879414,0,0.0,0.0,0.0,87.7,0.0,0.0,0.0,0.0,0.0
PC416407,4356,0.4024144869215292,1491,0.044332232798489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC416550,4357,0.5347770700636942,3925,0.178845662410092,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.8
PC416761,4358,0.4365942028985507,2760,0.0301955639708626,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC416812,4359,0.6855895196506551,1832,0.0201144428744782,0,13.6,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0
PC416850,4360,0.3929396238865061,3031,0.297249077653672,0,0.0,0.0,0.0,0.0,0.0,477.7,0.0,0.0,0.0
PC416876,4361,0.5235164835164835,2275,0.326455100879564,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC417106,4362,0.5498452012383901,3230,0.0113472897363337,0,0.0,0.0,0.0,0.0,67.6,0.0,0.0,0.0,0.0
PC417136,4363,0.43922967189728956,7010,0.0153606770514974,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.8,70.8
PC417186,4364,0.5701754385964912,1824,0.0028526465512665,0,0.0,0.0,0.0,0.0,0.0,227.9,0.0,0.0,22.7
PC417271,4365,0.5239642567018684,1231,0.137561640489596,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC417331,4366,0.3960629921259842,1270,0.0181037649717622,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC417616,4367,0.4416615760537569,1637,0.0329291896488365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3
PC417635,4368,0.36279401282965074,1403,0.152388941961276,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC417657,4369,0.49875,6400,0.265365587547421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,0.0
PC417696,4370,0.5681371171677437,3559,0.0001271163993333,0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0
PC417705,4371,0.29328037073816615,6042,0.362495882464379,0,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0
PC417785,4372,0.4914222468179303,3614,0.211371422131449,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC417918,4373,0.40671217292377704,1758,0.636800663666514,1,16.4,0.0,0.0,0.0,0.0,239.5,0.0,0.0,0.0
PC418082,4374,0.4279346210995542,1346,0.0273638611651105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC418172,4375,0.7521150592216582,1182,0.0020220985170453,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC418341,4376,0.6186340307935254,2533,0.0694692364683909,0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0
PC418477,4377,0.6211259596246801,7034,0.0687066265159518,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC418535,4378,0.5932504440497336,1126,0.0561410523951054,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC418710,4379,0.5731432858214554,1333,0.0152527955888204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC418744,4380,0.5077244258872652,2395,0.197035212046418,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC418904,4381,0.6287106778910058,2257,0.505259709240432,1,0.0,0.0,13.2,0.0,0.0,14.4,0.0,0.0,0.0
PC419130,4382,0.396865889212828,2744,0.622086458407755,0,0.0,0.0,0.0,0.0,0.0,0.0,162.1,0.0,0.0
PC419295,4383,0.5864853378665533,2353,0.989729463952782,1,0.0,0.0,0.0,0.0,0.0,0.0,19.7,0.0,0.0
PC419311,4384,0.56682629516761,2297,0.0788745242140582,0,0.0,0.0,0.0,0.0,0.0,663.5,0.0,0.0,0.0
PC419398,4385,0.3346938775510204,1225,0.0380777905181963,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
PC419443,4386,0.41789748045178104,1151,0.775230169296265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC419531,4387,0.47535853976531944,3835,0.154667906841989,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC419623,4388,0.44159262915432707,3039,0.0388753921008026,0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,75.2
PC419793,4389,0.5070185289163391,1781,0.0127910499190122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC419864,4390,0.6986838420610473,3571,0.0002385543098383,0,0.0,0.0,0.0,0.0,0.0,35.6,0.0,0.0,0.0
PC419874,4391,0.32253005750130687,1913,0.0146310568896209,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC419918,4392,0.735973597359736,1212,0.0049114451964966,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC420226,4393,0.37281237281237284,2457,0.211674866622475,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC420316,4394,0.592094196804037,1189,0.0001678473927313,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC420533,4395,0.7673975214489991,1049,0.0018085978226736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC420561,4396,0.5560625814863103,9204,0.0264629634135012,0,0.0,0.0,0.0,0.0,0.0,49.9,0.0,181.7,131.1
PC420586,4397,0.553133514986376,1835,0.257130941675535,1,0.0,0.0,0.0,0.0,0.0,24.9,0.0,0.0,15.1
PC420602,4398,0.5534934497816594,1832,0.19480135338991,1,0.0,0.0,0.0,0.0,0.0,24.9,0.0,0.0,16.4
PC420664,4399,0.4646188485043422,6218,0.358077501847588,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.6
PC420772,4400,0.35219594594594594,1184,0.0225323345512152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC420824,4401,0.6893123446561723,1207,0.0310722977885947,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2
PC421034,4402,0.3244206773618538,6732,0.25158608237318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.8
PC421289,4403,0.6808988764044944,1780,0.0124691310966534,0,0.0,0.0,0.0,0.0,0.0,86.7,0.0,0.0,0.0
PC421373,4404,0.7359187442289935,1083,0.0010760000441223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC421466,4405,0.5312724658519051,1391,0.562523164610311,1,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0
PC421489,4406,0.5984481086323957,1031,0.0004141668905504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.0
PC421516,4407,0.625676720804331,1293,0.0890306750887231,0,0.0,0.0,36.6,0.0,0.0,0.0,0.0,0.0,0.0
PC421641,4408,0.4173262972735268,2274,0.0010600860398336,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC421697,4409,0.33292079207920794,1616,0.0634057232280178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
